customer_id,product_id
44,3814
44,24129
44,26816
44,15739
44,25159
44,16621
44,19812
44,15741
44,10648
44,17367
70,20891
70,25613
70,2818
70,18495
70,18497
70,18403
70,19319
70,888
70,18496
70,1569
160,20680
160,17365
160,16845
160,24520
160,16842
160,16844
160,28093
160,24521
160,13481
160,7354
217,26500
217,26149
217,2384
217,19139
217,24154
217,20876
217,27144
217,7638
217,26150
217,6596
260,20718
260,20694
260,20164
260,20715
260,8677
260,15204
260,20716
260,1741
260,18212
260,12832
322,5606
322,1507
322,1832
322,20591
322,13793
322,13792
322,8949
322,5435
322,2668
322,706
361,20978
361,20976
361,22227
361,24846
361,28023
361,20977
361,9926
361,22615
361,24652
361,24501
459,14930
459,20989
459,24495
459,21186
459,12953
459,12972
459,3153
459,19414
459,23732
459,18688
487,24672
487,20468
487,7583
487,25162
487,23566
487,26721
487,19024
487,18543
487,18706
487,21888
534,19953
534,27117
534,20160
534,18459
534,24982
534,17518
534,23782
534,20458
534,27773
534,17985
557,14938
557,11219
557,22031
557,16959
557,3526
557,24848
557,24851
557,24846
557,3617
557,20585
599,25648
599,21616
599,8411
599,22031
599,19191
599,11219
599,17862
599,17853
599,20284
599,25300
644,8783
644,8782
644,22079
644,20829
644,22081
644,22078
644,20826
644,12056
644,8786
644,26189
700,24374
700,14320
700,19191
700,20590
700,22031
700,27035
700,15184
700,24375
700,20247
700,3536
719,21996
719,5524
719,17496
719,24671
719,17609
719,4090
719,16867
719,21997
719,20704
719,9413
759,24845
759,24415
759,24425
759,24850
759,24915
759,25762
759,24916
759,6133
759,26249
759,11219
809,25969
809,26007
809,24466
809,1605
809,3526
809,2560
809,26231
809,19615
809,22289
809,3683
853,26281
853,13880
853,25346
853,25434
853,26284
853,26279
853,20024
853,20023
853,20021
853,26286
946,17373
946,18918
946,16281
946,18919
946,25841
946,20157
946,17374
946,10980
946,21095
946,19685
964,18686
964,14222
964,3643
964,2839
964,14227
964,11219
964,22031
964,16959
964,3526
964,24848
1016,11219
1016,20592
1016,21896
1016,4232
1016,2839
1016,18687
1016,20590
1016,12829
1016,16959
1016,20591
1052,24025
1052,22188
1052,2935
1052,24027
1052,5215
1052,26235
1052,26234
1052,24024
1052,15410
1052,23886
1090,6635
1090,21908
1090,11219
1090,25674
1090,14072
1090,1452
1090,21417
1090,2917
1090,24672
1090,15581
1102,20591
1102,24975
1102,3957
1102,22031
1102,21413
1102,24084
1102,11219
1102,24137
1102,24846
1102,3526
1127,27867
1127,27906
1127,19249
1127,27461
1127,26738
1127,7567
1127,24870
1127,17938
1127,7772
1127,17768
1172,7964
1172,14367
1172,19641
1172,26194
1172,12992
1172,11337
1172,12989
1172,5973
1172,25619
1172,23565
1293,22702
1293,5928
1293,25714
1293,11607
1293,20755
1293,14934
1293,11912
1293,23214
1293,24643
1293,13139
1376,5927
1376,977
1376,7313
1376,8400
1376,290
1376,19793
1376,19954
1376,16095
1376,10780
1376,3153
1391,4130
1391,21122
1391,21120
1391,21121
1391,4478
1391,3477
1391,20997
1391,20966
1391,6768
1391,20996
1449,17052
1449,17051
1449,13902
1449,17050
1449,11219
1449,22031
1449,16959
1449,3526
1449,24848
1449,24851
1553,14895
1553,14896
1553,21122
1553,11219
1553,22031
1553,16959
1553,3526
1553,24848
1553,24851
1553,24846
1592,9316
1592,23889
1592,4734
1592,25396
1592,23452
1592,23868
1592,24870
1592,2366
1592,23451
1592,6213
1796,25206
1796,26514
1796,25208
1796,26600
1796,26513
1796,26626
1796,45
1796,3957
1796,17266
1796,26245
1811,26720
1811,26278
1811,26738
1811,24664
1811,3536
1811,24849
1811,24052
1811,23886
1811,24690
1811,24691
1965,5272
1965,15278
1965,13074
1965,15283
1965,21611
1965,24417
1965,20756
1965,13072
1965,13071
1965,24118
2050,23566
2050,23563
2050,20876
2050,23564
2050,16634
2050,11145
2050,23565
2050,3477
2050,24848
2050,20944
2240,13016
2240,13198
2240,15870
2240,22032
2240,13017
2240,13014
2240,16857
2240,15871
2240,17864
2240,15768
2395,19191
2395,21121
2395,21122
2395,21120
2395,3536
2395,2936
2395,2935
2395,2934
2395,11219
2395,22031
2541,11219
2541,24703
2541,17784
2541,2935
2541,22031
2541,3617
2541,15581
2541,15188
2541,2839
2541,16959
2727,24852
2727,26241
2727,23872
