customer_id,product_id
44,3814
44,15738
44,15751
44,24129
44,305
44,16959
44,21410
44,3541
44,26240
44,2560
70,19319
70,18495
70,20891
70,2818
70,18403
70,11219
70,26717
70,21926
70,23872
70,4130
160,16842
160,24518
160,28092
160,3214
160,14717
160,16959
160,21410
160,3541
160,26240
160,2560
217,19139
217,26149
217,3542
217,3261
217,3683
217,16959
217,21410
217,3541
217,26240
217,2560
260,20694
260,20160
260,20715
260,15200
260,8677
260,16959
260,21410
260,3541
260,26240
260,2560
322,5602
322,1507
322,1832
322,11226
322,8949
322,11219
322,26717
322,21926
322,23872
322,4130
361,24069
361,20968
361,3662
361,20976
361,22615
361,16959
361,21410
361,3541
361,26240
361,2560
459,3153
459,23730
459,14930
459,18688
459,5618
459,16959
459,21410
459,3541
459,26240
459,2560
487,14367
487,21429
487,21474
487,6103
487,3477
487,2329
487,5214
487,331
487,2426
487,5767
534,20160
534,17512
534,22168
534,19953
534,27117
534,16959
534,21410
534,3541
534,26240
534,2560
557,14938
557,3662
557,22030
557,3524
557,20581
557,20589
557,4230
557,23887
557,3617
557,2934
599,25300
599,22030
599,17859
599,17851
599,21614
599,16959
599,21410
599,3541
599,26240
599,2560
644,1027
644,22079
644,20829
644,22081
644,22078
644,2329
644,5214
644,331
644,2426
644,5767
700,24372
700,14319
700,2934
700,20589
700,27035
700,11219
700,26717
700,21926
700,23872
700,4130
719,21996
719,5522
719,20615
719,3131
719,16866
719,16959
719,21410
719,3541
719,26240
719,2560
759,24912
759,3662
759,25759
759,24413
759,26247
759,2329
759,5214
759,331
759,2426
759,5767
809,25968
809,25975
809,24465
809,2560
809,9223
809,16959
809,21410
809,3541
809,26240
809,14068
853,26278
853,13880
853,20021
853,24994
853,25433
853,11219
853,26717
853,21926
853,23872
853,4130
946,18918
946,17373
946,16281
946,2783
946,20829
946,16959
946,21410
946,3541
946,26240
946,2560
964,2839
964,14221
964,3643
964,11219
964,26717
964,21926
964,23872
964,4130
964,24654
964,24076
1016,11219
1016,20589
1016,21896
1016,2839
1016,4230
1016,16959
1016,21410
1016,3541
1016,26240
1016,2560
1052,24024
1052,21926
1052,2934
1052,26234
1052,5214
1052,2329
1052,331
1052,2426
1052,5767
1052,1129
1090,6635
1090,11219
1090,3213
1090,25674
1090,21410
1090,16959
1090,3541
1090,26240
1090,2560
1090,14068
1102,3662
1102,22030
1102,20589
1102,21410
1102,20581
1102,16959
1102,3541
1102,26240
1102,2560
1102,14068
1127,26717
1127,19249
1127,27459
1127,3662
1127,27903
1127,16959
1127,21410
1127,3541
1127,26240
1127,2560
1172,14367
1172,7963
1172,5970
1172,4777
1172,6791
1172,2329
1172,5214
1172,331
1172,2426
1172,5767
1293,22702
1293,5460
1293,5928
1293,305
1293,22699
1293,16959
1293,21410
1293,3541
1293,26240
1293,2560
1376,5927
1376,977
1376,5331
1376,8400
1376,290
1376,16959
1376,21410
1376,3541
1376,26240
1376,2560
1391,21120
1391,4130
1391,21122
1391,3477
1391,4478
1391,16959
1391,21410
1391,3541
1391,26240
1391,2560
1449,17051
1449,13902
1449,17050
1449,11219
1449,26717
1449,21926
1449,23872
1449,4130
1449,24654
1449,24076
1553,14895
1553,21122
1553,3662
1553,22030
1553,3524
1553,20581
1553,20589
1553,4230
1553,23887
1553,3617
1592,25395
1592,23450
1592,1221
1592,23887
1592,4734
1592,16959
1592,21410
1592,3541
1592,26240
1592,2560
1796,3145
1796,3111
1796,3725
1796,3726
1796,26244
1796,16959
1796,21410
1796,3541
1796,26240
1796,2560
1811,26717
1811,24654
1811,26278
1811,3536
1811,24664
1811,11219
1811,21926
1811,23872
1811,4130
1811,24076
1965,15278
1965,5271
1965,13070
1965,21611
1965,24417
1965,16959
1965,21410
1965,3541
1965,26240
1965,2560
2050,23563
2050,3662
2050,3477
2050,20876
2050,16634
2050,11219
2050,26717
2050,21926
2050,23872
2050,4130
2240,13014
2240,22030
2240,15870
2240,13198
2240,16854
2240,16959
2240,21410
2240,3541
2240,26240
2240,2560
2395,2934
2395,21120
2395,21122
2395,3536
2395,3662
2395,22030
2395,3524
2395,20581
2395,20589
2395,4230
2541,11219
2541,17784
2541,2934
2541,22030
2541,24076
2541,16959
2541,21410
2541,3541
2541,26240
2541,2560
2727,26240
2727,24852
2727,16818
2727,23887
2727,23872
2727,16959
2727,21410
2727,3541
2727,2560
2727,14068
2807,25338
2807,18908
2807,16959
2807,21410
2807,3541
2807,26240
2807,2560
2807,14068
2807,3683
2807,24464
2817,3542
2817,20021
2817,10100
2817,4042
2817,24192
2817,16959
2817,21410
2817,3541
2817,26240
2817,2560
3424,18347
3424,20659
3424,23617
3424,2994
3424,3654
3424,16959
3424,21410
3424,3541
3424,26240
3424,2560
3526,3662
3526,4130
3526,22126
3526,2934
3526,22127
3526,16959
3526,21410
3526,3541
3526,26240
3526,2560
4028,19949
4028,24069
4028,20785
4028,21918
4028,19951
4028,16959
4028,21410
4028,3541
4028,26240
4028,2560
4037,25640
4037,6607
4037,9136
4037,5804
4037,18691
4037,16959
4037,21410
4037,3541
4037,26240
4037,2560
4157,3662
4157,2934
4157,4130
4157,19135
4157,2982
4157,11219
4157,26717
4157,21926
4157,23872
4157,24654
4206,3524
4206,23887
4206,23872
4206,23563
4206,11219
4206,26717
4206,21926
4206,4130
4206,24654
4206,24076
5024,20581
5024,11219
5024,16594
5024,16959
5024,21410
5024,3541
5024,26240
5024,2560
5024,14068
5024,3683
5380,5930
5380,16885
5380,19860
5380,2884
5380,20057
5380,16959
5380,21410
5380,3541
5380,26240
5380,2560
5475,2839
5475,3662
5475,22030
5475,3524
5475,20581
5475,20589
5475,4230
5475,23887
5475,3617
5475,2934
9652,26717
9652,10031
9652,25367
9652,5930
9652,14367
9652,16959
9652,21410
9652,3541
9652,26240
9652,2560
9740,3683
9740,22257
9740,21926
9740,20553
9740,20091
9740,16959
9740,21410
9740,3541
9740,26240
9740,2560
9756,4637
9756,23776
9756,3845
9756,4009
9756,3652
9756,16959
9756,21410
9756,3541
9756,26240
9756,2560
9871,3683
9871,22996
9871,2560
9871,21410
9871,23887
9871,16959
9871,3541
9871,26240
9871,14068
9871,24464
10596,4143
10596,3934
10596,9320
10596,18399
10596,3655
10596,16959
10596,21410
10596,3541
10596,26240
10596,2560
10647,1027
10647,9804
10647,19097
10647,3542
10647,16959
10647,21410
10647,3541
10647,26240
10647,2560
10647,14068
10673,20349
10673,3088
10673,11219
10673,26717
10673,21926
10673,23872
10673,4130
10673,24654
10673,24076
10673,3133
10717,3477
10717,20247
10717,3536
10717,11219
10717,26717
10717,21926
10717,23872
10717,4130
10717,24654
10717,24076
10825,20589
10825,24664
10825,2809
10825,3662
10825,5214
10825,16959
10825,21410
10825,3541
10825,26240
10825,2560
10871,7883
10871,25639
10871,2839
10871,1063
10871,17086
10871,11219
10871,26717
10871,21926
10871,23872
10871,4130
11004,2934
11004,3662
11004,23887
11004,20581
11004,20589
11004,16959
11004,21410
11004,3541
11004,26240
11004,2560
15114,26044
15114,16959
15114,21410
15114,3541
15114,26240
15114,2560
15114,14068
15114,3683
15114,24464
15114,16748
15117,2934
15117,2982
15117,3806
15117,24189
15117,3323
15117,16959
15117,21410
15117,3541
15117,26240
15117,2560
15218,25640
15218,26717
15218,3662
15218,23887
15218,21205
15218,11219
15218,21926
15218,23872
15218,4130
15218,24654
15363,1269
15363,16959
15363,21410
15363,3541
15363,26240
15363,2560
15363,14068
15363,3683
15363,24464
15363,16748
16467,20581
16467,3683
16467,22127
16467,16959
16467,21410
16467,3541
16467,26240
16467,2560
16467,14068
16467,24464
16470,16959
16470,20589
16470,21410
16470,3541
16470,26240
16470,2560
16470,14068
16470,3683
16470,24464
16470,16748
16820,22030
16820,25640
16820,23465
16820,11219
16820,10439
16820,16959
16820,21410
16820,3541
16820,26240
16820,2560
17640,9009
17640,24266
17640,20349
17640,3088
17640,4081
17640,16959
17640,21410
17640,3541
17640,26240
17640,2560
17739,20221
17739,4730
17739,14591
17739,5602
17739,23739
17739,16959
17739,21410
17739,3541
17739,26240
17739,2560
18038,20589
18038,2934
18038,11219
18038,26717
18038,21926
18038,23872
18038,4130
18038,24654
18038,24076
18038,25640
18260,4940
18260,129
18260,26992
18260,1605
18260,16589
18260,16959
18260,21410
18260,3541
18260,26240
18260,2560
21223,20089
21223,6016
21223,1193
21223,9076
21223,21766
21223,16959
21223,21410
21223,3541
21223,26240
21223,2560
21290,4993
21290,5056
21290,16571
21290,24069
21290,26323
21290,16959
21290,21410
21290,3541
21290,26240
21290,2560
21452,6374
21452,356
21452,4130
21452,3662
21452,3915
21452,2329
21452,5214
21452,331
21452,2426
21452,5767
21582,21410
21582,2560
21582,19251
21582,20661
21582,19249
21582,16959
21582,3541
21582,26240
21582,14068
21582,3683
21696,9505
21696,4127
21696,22615
21696,21192
21696,15560
21696,16959
21696,21410
21696,3541
21696,26240
21696,2560
21868,5602
21868,9400
21868,2329
21868,5214
