customer_id,product_id
44,3814
44,15738
44,15751
44,24129
44,305
44,3662
44,11219
44,26717
44,22030
44,3524
70,19319
70,18495
70,20891
70,2818
70,18403
70,3662
70,11219
70,26717
70,22030
70,3524
160,16842
160,24518
160,28092
160,3214
160,14717
160,3662
160,11219
160,26717
160,22030
160,3524
217,19139
217,26149
217,3542
217,3261
217,3683
217,3662
217,11219
217,26717
217,22030
217,3524
260,20694
260,20160
260,20715
260,15200
260,8677
260,3662
260,11219
260,26717
260,22030
260,3524
322,5602
322,1507
322,1832
322,11226
322,8949
322,3662
322,11219
322,26717
322,22030
322,3524
361,24069
361,20968
361,3662
361,20976
361,22615
361,11219
361,26717
361,22030
361,3524
361,20581
459,3153
459,23730
459,14930
459,18688
459,5618
459,3662
459,11219
459,26717
459,22030
459,3524
487,14367
487,21429
487,21474
487,6103
487,3477
487,3662
487,11219
487,26717
487,22030
487,3524
534,20160
534,17512
534,22168
534,19953
534,27117
534,3662
534,11219
534,26717
534,22030
534,3524
557,14938
557,3662
557,11219
557,26717
557,22030
557,3524
557,20581
557,20589
557,4230
557,23887
599,25300
599,22030
599,17859
599,17851
599,21614
599,3662
599,11219
599,26717
599,3524
599,20581
644,1027
644,22079
644,20829
644,22081
644,22078
644,3662
644,11219
644,26717
644,22030
644,3524
700,24372
700,14319
700,2934
700,20589
700,27035
700,3662
700,11219
700,26717
700,22030
700,3524
719,21996
719,5522
719,20615
719,3131
719,16866
719,3662
719,11219
719,26717
719,22030
719,3524
759,24912
759,3662
759,25759
759,24413
759,26247
759,11219
759,26717
759,22030
759,3524
759,20581
809,25968
809,25975
809,24465
809,2560
809,9223
809,3662
809,11219
809,26717
809,22030
809,3524
853,26278
853,13880
853,20021
853,24994
853,25433
853,3662
853,11219
853,26717
853,22030
853,3524
946,18918
946,17373
946,16281
946,2783
946,20829
946,3662
946,11219
946,26717
946,22030
946,3524
964,2839
964,14221
964,3643
964,3662
964,11219
964,26717
964,22030
964,3524
964,20581
964,20589
1016,11219
1016,20589
1016,21896
1016,2839
1016,4230
1016,3662
1016,26717
1016,22030
1016,3524
1016,20581
1052,24024
1052,21926
1052,2934
1052,26234
1052,5214
1052,3662
1052,11219
1052,26717
1052,22030
1052,3524
1090,6635
1090,11219
1090,3213
1090,25674
1090,21410
1090,3662
1090,26717
1090,22030
1090,3524
1090,20581
1102,3662
1102,22030
1102,20589
1102,21410
1102,20581
1102,11219
1102,26717
1102,3524
1102,4230
1102,23887
1127,26717
1127,19249
1127,27459
1127,3662
1127,27903
1127,11219
1127,22030
1127,3524
1127,20581
1127,20589
1172,14367
1172,7963
1172,5970
1172,4777
1172,6791
1172,3662
1172,11219
1172,26717
1172,22030
1172,3524
1293,22702
1293,5460
1293,5928
1293,305
1293,22699
1293,3662
1293,11219
1293,26717
1293,22030
1293,3524
1376,5927
1376,977
1376,5331
1376,8400
1376,290
1376,3662
1376,11219
1376,26717
1376,22030
1376,3524
1391,21120
1391,4130
1391,21122
1391,3477
1391,4478
1391,3662
1391,11219
1391,26717
1391,22030
1391,3524
1449,17051
1449,13902
1449,17050
1449,3662
1449,11219
1449,26717
1449,22030
1449,3524
1449,20581
1449,20589
1553,14895
1553,21122
1553,3662
1553,11219
1553,26717
1553,22030
1553,3524
1553,20581
1553,20589
1553,4230
1592,25395
1592,23450
1592,1221
1592,23887
1592,4734
1592,3662
1592,11219
1592,26717
1592,22030
1592,3524
1796,3145
1796,3111
1796,3725
1796,3726
1796,26244
1796,3662
1796,11219
1796,26717
1796,22030
1796,3524
1811,26717
1811,24654
1811,26278
1811,3536
1811,24664
1811,3662
1811,11219
1811,22030
1811,3524
1811,20581
1965,15278
1965,5271
1965,13070
1965,21611
1965,24417
1965,3662
1965,11219
1965,26717
1965,22030
1965,3524
2050,23563
2050,3662
2050,3477
2050,20876
2050,16634
2050,11219
2050,26717
2050,22030
2050,3524
2050,20581
2240,13014
2240,22030
2240,15870
2240,13198
2240,16854
2240,3662
2240,11219
2240,26717
2240,3524
2240,20581
2395,2934
2395,21120
2395,21122
2395,3536
2395,3662
2395,11219
2395,26717
2395,22030
2395,3524
2395,20581
2541,11219
2541,17784
2541,2934
2541,22030
2541,24076
2541,3662
2541,26717
2541,3524
2541,20581
2541,20589
2727,26240
2727,24852
2727,16818
2727,23887
2727,23872
2727,3662
2727,11219
2727,26717
2727,22030
2727,3524
2807,25338
2807,18908
2807,3662
2807,11219
2807,26717
2807,22030
2807,3524
2807,20581
2807,20589
2807,4230
2817,3542
2817,20021
2817,10100
2817,4042
2817,24192
2817,3662
2817,11219
2817,26717
2817,22030
2817,3524
3424,18347
3424,20659
3424,23617
3424,2994
3424,3654
3424,3662
3424,11219
3424,26717
3424,22030
3424,3524
3526,3662
3526,4130
3526,22126
3526,2934
3526,22127
3526,11219
3526,26717
3526,22030
3526,3524
3526,20581
4028,19949
4028,24069
4028,20785
4028,21918
4028,19951
4028,3662
4028,11219
4028,26717
4028,22030
4028,3524
4037,25640
4037,6607
4037,9136
4037,5804
4037,18691
4037,3662
4037,11219
4037,26717
4037,22030
4037,3524
4157,3662
4157,2934
4157,4130
4157,19135
4157,2982
4157,11219
4157,26717
4157,22030
4157,3524
4157,20581
4206,3524
4206,23887
4206,23872
4206,23563
4206,3662
4206,11219
4206,26717
4206,22030
4206,20581
4206,20589
5024,20581
5024,11219
5024,16594
5024,16959
5024,3662
5024,26717
5024,22030
5024,3524
5024,20589
5024,4230
5380,5930
5380,16885
5380,19860
5380,2884
5380,20057
5380,3662
5380,11219
5380,26717
5380,22030
5380,3524
5475,2839
5475,3662
5475,11219
5475,26717
5475,22030
5475,3524
5475,20581
5475,20589
5475,4230
5475,23887
9652,26717
9652,10031
9652,25367
9652,5930
9652,14367
9652,3662
9652,11219
9652,22030
9652,3524
9652,20581
9740,3683
9740,22257
9740,21926
9740,20553
9740,20091
9740,3662
9740,11219
9740,26717
9740,22030
9740,3524
9756,4637
9756,23776
9756,3845
9756,4009
9756,3652
9756,3662
9756,11219
9756,26717
9756,22030
9756,3524
9871,3683
9871,22996
9871,2560
9871,21410
9871,23887
9871,3662
9871,11219
9871,26717
9871,22030
9871,3524
10596,4143
10596,3934
10596,9320
10596,18399
10596,3655
10596,3662
10596,11219
10596,26717
10596,22030
10596,3524
10647,1027
10647,9804
10647,19097
10647,3542
10647,3662
10647,11219
10647,26717
10647,22030
10647,3524
10647,20581
10673,20349
10673,3088
10673,3662
10673,11219
10673,26717
10673,22030
10673,3524
10673,20581
10673,20589
10673,4230
10717,3477
10717,20247
10717,3536
10717,3662
10717,11219
10717,26717
10717,22030
10717,3524
10717,20581
10717,20589
10825,20589
10825,24664
10825,2809
10825,3662
10825,5214
10825,11219
10825,26717
10825,22030
10825,3524
10825,20581
10871,7883
10871,25639
10871,2839
10871,1063
10871,17086
10871,3662
10871,11219
10871,26717
10871,22030
10871,3524
11004,2934
11004,3662
11004,23887
11004,20581
11004,20589
11004,11219
11004,26717
11004,22030
11004,3524
11004,4230
15114,26044
15114,3662
15114,11219
15114,26717
15114,22030
15114,3524
15114,20581
15114,20589
15114,4230
15114,23887
15117,2934
15117,2982
15117,3806
15117,24189
15117,3323
15117,3662
15117,11219
15117,26717
15117,22030
15117,3524
15218,25640
15218,26717
15218,3662
15218,23887
15218,21205
15218,11219
15218,22030
15218,3524
15218,20581
15218,20589
15363,1269
15363,3662
15363,11219
15363,26717
15363,22030
15363,3524
15363,20581
15363,20589
15363,4230
15363,23887
16467,20581
16467,3683
16467,22127
16467,3662
16467,11219
16467,26717
16467,22030
16467,3524
16467,20589
16467,4230
16470,16959
16470,20589
16470,3662
16470,11219
16470,26717
16470,22030
16470,3524
16470,20581
16470,4230
16470,23887
16820,22030
16820,25640
16820,23465
16820,11219
16820,10439
16820,3662
16820,26717
16820,3524
16820,20581
16820,20589
17640,9009
17640,24266
17640,20349
17640,3088
17640,4081
17640,3662
17640,11219
17640,26717
17640,22030
17640,3524
17739,20221
17739,4730
17739,14591
17739,5602
17739,23739
17739,3662
17739,11219
17739,26717
17739,22030
17739,3524
18038,20589
18038,2934
18038,11219
18038,3662
18038,26717
18038,22030
18038,3524
18038,20581
18038,4230
18038,23887
18260,4940
18260,129
18260,26992
18260,1605
18260,16589
18260,3662
18260,11219
18260,26717
18260,22030
18260,3524
21223,20089
21223,6016
21223,1193
21223,9076
21223,21766
21223,3662
21223,11219
21223,26717
21223,22030
21223,3524
21290,4993
21290,5056
21290,16571
21290,24069
21290,26323
21290,3662
21290,11219
21290,26717
21290,22030
21290,3524
21452,6374
21452,356
21452,4130
21452,3662
21452,3915
21452,11219
21452,26717
21452,22030
21452,3524
21452,20581
21582,21410
21582,2560
21582,19251
21582,20661
21582,19249
21582,3662
21582,11219
21582,26717
21582,22030
21582,3524
21696,9505
21696,4127
21696,22615
21696,21192
21696,15560
21696,3662
21696,11219
21696,26717
21696,22030
21696,3524
21868,5602
21868,9400
21868,3662
