customer_id,product_id
44,3814
44,26082
44,24654
44,25771
44,25776
44,28364
44,25533
44,27043
44,23467
44,23989
70,19319
70,285
70,1585
70,5904
70,24079
70,3804
70,1586
70,5908
70,5910
70,23703
160,16842
160,174
160,250
160,255
160,279
160,325
160,440
160,479
160,585
160,593
217,19139
217,20906
217,832
217,8090
217,19135
217,19136
217,19138
217,19150
217,830
217,19148
260,20694
260,20719
260,24984
260,20733
260,20711
260,20995
260,653
260,20727
260,3131
260,5837
322,5602
322,20221
322,24075
322,4946
322,19878
322,5607
322,19319
322,1585
322,285
322,5904
361,21918
361,21922
361,24069
361,22237
361,22238
361,22245
361,22105
361,24676
361,24485
361,26203
459,3153
459,3152
459,3155
459,22178
459,3177
459,3235
459,3150
459,20979
459,3175
459,22170
487,14367
487,6791
487,1552
487,1553
487,174
487,250
487,255
487,279
487,325
487,440
534,14
534,22
534,24
534,25
534,26
534,29
534,40
534,41
534,44
534,52
557,14938
557,14934
557,19312
557,6607
557,19419
557,24066
557,12530
557,12529
557,14923
557,14925
599,14
599,22
599,24
599,25
599,26
599,29
599,40
599,41
599,44
599,52
644,1027
644,174
644,250
644,255
644,279
644,325
644,440
644,479
644,585
644,593
700,24372
700,24110
700,24114
700,24118
700,24106
700,24693
700,21422
700,17173
700,17835
700,25428
719,21996
719,21994
719,22008
719,22001
719,21999
719,22003
719,6773
719,13914
719,3662
719,11219
759,24912
759,1281
759,9433
759,9434
759,9436
759,9435
759,16522
759,2520
759,23872
759,23887
809,1226
809,1337
809,1453
809,1942
809,2001
809,2147
809,2151
809,2189
809,2347
809,2441
853,26246
853,26278
853,24864
853,24031
853,299
853,24871
853,24032
853,700
853,3663
853,8894
946,18918
946,174
946,250
946,255
946,279
946,325
946,440
946,479
946,585
946,593
964,2839
964,606
964,621
964,622
964,628
964,629
964,632
964,652
964,664
964,669
1016,4230
1016,11219
1016,16959
1016,12236
1016,12235
1016,12258
1016,22746
1016,22913
1016,22749
1016,22748
1052,24024
1052,24012
1052,24008
1052,24016
1052,24020
1052,23734
1052,20581
1052,10439
1052,20589
1052,18414
1090,6634
1090,6635
1090,6297
1090,342
1090,10185
1090,10186
1090,6178
1090,6295
1090,7671
1090,6811
1102,3662
1102,4130
1102,16522
1102,2520
1102,14606
1102,2317
1102,20416
1102,20151
1102,20911
1102,1547
1127,26717
1127,11840
1127,3617
1127,26468
1127,26471
1127,3438
1127,23296
1127,26463
1127,24456
1127,26244
1172,14367
1172,6791
1172,1552
1172,1553
1172,174
1172,250
1172,255
1172,279
1172,325
1172,440
1293,24064
1293,221
1293,22702
1293,5460
1293,21719
1293,5457
1293,5458
1293,21721
1293,10506
1293,1615
1376,5927
1376,290
1376,5926
1376,913
1376,8407
1376,5915
1376,11709
1376,11829
1376,12082
1376,5923
1391,21122
1391,21120
1391,174
1391,250
1391,255
1391,279
1391,325
1391,440
1391,479
1391,585
1449,17050
1449,17051
1449,2520
1449,16522
1449,23999
1449,8326
1449,1004
1449,8700
1449,8355
1449,14606
1553,14895
1553,11287
1553,2264
1553,14128
1553,11289
1553,9412
1553,11285
1553,1772
1553,17364
1553,516
1592,25395
1592,25399
1592,15664
1592,15665
1592,27077
1592,24797
1592,26816
1592,26818
1592,26819
1592,256
1796,2714
1796,9333
1796,25015
1796,25211
1796,26597
1796,1181
1796,1215
1796,2059
1796,3261
1796,3778
1811,26717
1811,11840
1811,3617
1811,26468
1811,26471
1811,3438
1811,23296
1811,26463
